,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,occurence_timestamp,timeStampUTC,author,content.message,content.text_content,content.giftText,content.giftedText,sentiment
2065,2065,2065,2065,2183,13:20,1707173064697762,ribbityrobbity,kings do not play at crypto ,kings do not play at crypto ,,,
2066,2066,2066,2066,2184,13:21,1707173065417923,Thomas Wojclcki,Kings??? ,Kings??? ,,,
2067,2067,2067,2067,2185,13:21,1707173065576583,Joel,dc ,dc ,,,
2068,2068,2068,2068,2186,13:22,1707173066748626,alsomdude2,oh no ,oh no ,,,
2069,2069,2069,2069,2187,13:23,1707173067686737,m b,brutal ,brutal ,,,
2070,2070,2070,2070,2188,13:23,1707173067819498,⸮mɒilliW,Hello ,Hello ,,,
2071,2071,2071,2071,2189,13:23,1707173068118601,Jrush,RIp Staples ,RIp Staples ,,,
2072,2072,2072,2072,2190,13:24,1707173069359475,EchoXP,the kings do not play there ,the kings do not play there ,,,
2073,2073,2073,2073,2191,13:25,1707173069699460,gary potter,NAHHH ,NAHHH ,,,
2074,2074,2074,2074,2192,13:25,1707173070241094,asdctvybhnjmk,?!? ,?!? ,,,
2075,2075,2075,2075,2193,13:26,1707173071266795,Twedo,HUH ,HUH ,,,
2076,2076,2076,2076,2194,13:26,1707173071350080,Pablo Campos,kings dont play their ,kings dont play their ,,,
2077,2077,2077,2077,2195,13:27,1707173071967896,Deven Hollimon,ITS SO TOUGH ON THE 5 FREEWAY RN ,ITS SO TOUGH ON THE 5 FREEWAY RN ,,,
2078,2078,2078,2078,2196,13:27,1707173072175216,NicodinoNeeks,Can u play poppy playtime chapter 3? ,Can u play poppy playtime chapter 3? ,,,
2079,2079,2079,2079,2197,13:28,1707173072528724,Heehaw,@oldbalogna tyty my hero ,@oldbalogna tyty my hero ,,,
2080,2080,2080,2080,2198,13:28,1707173073031524,Luke Games,dang ,dang ,,,
2081,2081,2081,2081,2199,13:28,1707173073378448,GODGOTU,Kings do not play there ,Kings do not play there ,,,
2082,2082,2082,2082,2200,13:29,1707173073397354,Alasdair,Do not call it Crypto Arena NOPERS It will always be the Staples Center  ,Do not call it Crypto Arena NOPERS It will always be the Staples Center  ,,,
2083,2083,2083,2083,2201,13:29,1707173073518381,asdctvybhnjmk,HUHH ,HUHH ,,,
2084,2084,2084,2084,2202,13:30,1707173074942874,Avex_Apex,L ,L ,,,
2085,2085,2085,2085,2203,13:30,1707173075105506,Eysvar,HUHH  ,HUHH  ,,,
2086,2086,2086,2086,2204,13:30,1707173075162361,Not Tristan,hockey ,hockey ,,,
2087,2087,2087,2087,2205,13:31,1707173075486713,PaisyBoy,poor adin ,poor adin ,,,
2088,2088,2088,2088,2206,13:31,1707173075987332,H,Omds  ,Omds  ,,,
2089,2089,2089,2089,2207,13:32,1707173077041081,b1uecottoncandy,absolutely massacred ,absolutely massacred ,,,
2090,2090,2090,2090,2208,13:33,1707173077323338,Rae Rae,"Hey Lud, did you see Maya say you are a good streamer in her latest vid? ","Hey Lud, did you see Maya say you are a good streamer in her latest vid? ",,,
2091,2091,2091,2091,2209,13:33,1707173077939765,Vaughan B,LA kings do ya doinks ,LA kings do ya doinks ,,,
2092,2092,2092,2092,2210,13:33,1707173077986946,ambz,noooo ,noooo ,,,
2093,2093,2093,2093,2211,13:33,1707173078050147,Brunzy,yo ,yo ,,,
2094,2094,2094,2094,2212,13:33,1707173078282468,Alex Shelton,play bg3 nerd ,play bg3 nerd ,,,
2095,2095,2095,2095,2213,13:36,1707173080792552,Nathan,lakers ,lakers ,,,
2096,2096,2096,2096,2214,13:36,1707173081147077,Dimite12345,the kings DO  ,the kings DO  ,,,
2097,2097,2097,2097,2215,13:36,1707173081272714,dogma,ducks maybe ,ducks maybe ,,,
2098,2098,2098,2098,2216,13:37,1707173081944932,Luke Ishac,hi lud ,hi lud ,,,
2099,2099,2099,2099,2217,13:37,1707173082167827,Vaughan B,HOCKEY KINGS ,HOCKEY KINGS ,,,
2100,2100,2100,2100,2218,13:38,1707173083103352,Foam Roller,"LA Kings, nerds ","LA Kings, nerds ",,,
2101,2101,2101,2101,2219,13:39,1707173083580718,Codyrm8,LA Kings? yes they do ,LA Kings? yes they do ,,,
2102,2102,2102,2102,2220,13:39,1707173084186443,Rabite,they do ,they do ,,,
2103,2103,2103,2103,2221,13:39,1707173084173228,Not Tristan,LA kings ,LA kings ,,,
2104,2104,2104,2104,2222,13:40,1707173084538069,Luke Games,Clipers  ,Clipers  ,,,
2105,2105,2105,2105,2223,13:40,1707173084532553,James Austin,yea they do ,yea they do ,,,
2106,2106,2106,2106,2224,13:40,1707173084948876,Spaceage Dubs,clippers ,clippers ,,,
2107,2107,2107,2107,2225,13:40,1707173085201546,Storm2427,hockey? ,hockey? ,,,
2108,2108,2108,2108,2226,13:40,1707173085281529,Sam Peetz,$🚸 $🚸 $🚸 $🚸 $🚸 $🚸 $🚸 $🚸 ,,,,
2109,2109,2109,2109,2227,13:41,1707173085440321,Rabite,THEY DO ,THEY DO ,,,
2110,2110,2110,2110,2228,13:41,1707173085674143,Neo_Nemesis,Kings ,Kings ,,,
2111,2111,2111,2111,2229,13:41,1707173085760966,m b,Shruge ,Shruge ,,,
2112,2112,2112,2112,2230,13:41,1707173085878726,Josh L,yes they do the la kings ,yes they do the la kings ,,,
2113,2113,2113,2113,2231,13:42,1707173086974182,Jrush,The kings play at crypto the other guys trippin ,The kings play at crypto the other guys trippin ,,,
2114,2114,2114,2114,2232,13:43,1707173087544000,Pelasion,Bro that rain is seriously dangerous ,Bro that rain is seriously dangerous ,,,
2115,2115,2115,2115,2233,13:43,1707173087912737,Gabab,KING ,KING ,,,
2116,2116,2116,2116,2234,13:44,1707173088541385,Jeep Donsa,Lakers ,Lakers ,,,
2117,2117,2117,2117,2235,13:44,1707173088736863,Qazwet,the kings got cancer ,the kings got cancer ,,,
2118,2118,2118,2118,2236,13:44,1707173088743804,Dillon Dannettell,yes they do nhl kings ,yes they do nhl kings ,,,
2119,2119,2119,2119,2237,13:44,1707173088810957,gizmometer,i think they used to ,i think they used to ,,,
2120,2120,2120,2120,2238,13:44,1707173089078698,SirBigMan,Yeah they do ,Yeah they do ,,,
2121,2121,2121,2121,2239,13:44,1707173089090453,Choobacca,they do ,they do ,,,
2122,2122,2122,2122,2240,13:44,1707173089174117,abc123,Youre right ,Youre right ,,,
2123,2123,2123,2123,2241,13:44,1707173089291668,Nyachan,Shruge  ,Shruge  ,,,
2124,2124,2124,2124,2242,13:44,1707173089289455,Taylor Patterson,yes they do ,yes they do ,,,
2125,2125,2125,2125,2243,13:45,1707173089797815,JustKinson, The hockey team you morons  , The hockey team you morons  ,,,
2126,2126,2126,2126,2244,13:45,1707173089787012,Alex Shelton,play bg3 sexy ,play bg3 sexy ,,,
2127,2127,2127,2127,2245,13:45,1707173089821202,James Austin,la kings ,la kings ,,,
2128,2128,2128,2128,2246,13:45,1707173089860978,Matthew Bayle,yes they do ,yes they do ,,,
2129,2129,2129,2129,2247,13:45,1707173089866371,Eric Perry,LA Kings. The hockey team ,LA Kings. The hockey team ,,,
2130,2130,2130,2130,2248,13:45,1707173090206433,Garrett Hairston,LA Kings (Hockey) ,LA Kings (Hockey) ,,,
2131,2131,2131,2131,2249,13:45,1707173090231140,ASTRA,oh ,oh ,,,
2132,2132,2132,2132,2250,13:46,1707173090480690,ribbityrobbity,clippers lakers ,clippers lakers ,,,
2133,2133,2133,2133,2251,13:46,1707173090945197,Thomas Wojclcki,The LA Knights from like mike hahaha ,The LA Knights from like mike hahaha ,,,
2134,2134,2134,2134,2252,13:46,1707173091098353,Ethan Cameron,they do ,they do ,,,
2135,2135,2135,2135,2253,13:46,1707173091087688,WhatTheSus,he means la kings not sac kings ,he means la kings not sac kings ,,,
2136,2136,2136,2136,2254,13:47,1707173091453810,Knobss,clippers ,clippers ,,,
2137,2137,2137,2137,2255,13:47,1707173092165849,Fotini,Kings do play there ,Kings do play there ,,,
2138,2138,2138,2138,2256,13:47,1707173092206451,Tyler Felber,la kings do sac kings dont ,la kings do sac kings dont ,,,
2139,2139,2139,2139,2257,13:48,1707173092467552,StreamElements,"DOWNLOAD THE TRUFFLE EXTENSION (GET EMOTES, PREDICTIONS, AND MORE) HERE:  https://truffle.vip/extension ","DOWNLOAD THE TRUFFLE EXTENSION (GET EMOTES, PREDICTIONS, AND MORE) HERE:  https://truffle.vip/extension ",,,
2140,2140,2140,2140,2258,13:48,1707173092558425,Sugar D,LA kings yes they do chat ,LA kings yes they do chat ,,,
2141,2141,2141,2141,2259,13:48,1707173092640125,Kalyan Thillai,THEY DO the hockey teamplays ,THEY DO the hockey teamplays ,,,
2142,2142,2142,2142,2260,13:48,1707173092812518,drowned,LMFAO LA CLIPPERS ,LMFAO LA CLIPPERS ,,,
2143,2143,2143,2143,2261,13:48,1707173092951774,Jaco,OneGuy  ,OneGuy  ,,,
2144,2144,2144,2144,2262,13:48,1707173092942883,Sam Medley,YOOO WILL JOINE OTK ,YOOO WILL JOINE OTK ,,,
2145,2145,2145,2145,2263,13:48,1707173093307990,Spotless,Sacramento kings ,Sacramento kings ,,,
2146,2146,2146,2146,2264,13:49,1707173093479495,Pablo Campos,its just lakers and cilps ,its just lakers and cilps ,,,
2147,2147,2147,2147,2265,13:49,1707173094017882,Sean McGowan,dumbass chatters ,dumbass chatters ,,,
2148,2148,2148,2148,2266,13:49,1707173094171585,AffluentLight,Clippers ,Clippers ,,,
2149,2149,2149,2149,2267,13:50,1707173094578202,Sonicdan08,buy an umbrella ,buy an umbrella ,,,
2150,2150,2150,2150,2268,13:50,1707173094631247,Quarantine Hobbies,clippers ,clippers ,,,
2151,2151,2151,2151,2269,13:50,1707173094729141,Deven Hollimon,yes they do lol hes thinking of the sacremtno kings LOL ,yes they do lol hes thinking of the sacremtno kings LOL ,,,
2152,2152,2152,2152,2270,13:50,1707173095042703,fakelilac,OMEGALUL ,OMEGALUL ,,,
2153,2153,2153,2153,2271,13:51,1707173096001480,gizmometer,theyre thinking bb ,theyre thinking bb ,,,
2154,2154,2154,2154,2272,13:51,1707173096264789,OnlyShadow 767,OMEGALUL ,OMEGALUL ,,,
2155,2155,2155,2155,2273,13:51,1707173096291314,Keoni Han,everybody is lying lol ,everybody is lying lol ,,,
2156,2156,2156,2156,2274,13:51,1707173096399890,Ty L,BAULDERS GATE ,BAULDERS GATE ,,,
2157,2157,2157,2157,2275,13:52,1707173096870333,Twedo,OMEGALUL ,OMEGALUL ,,,
2158,2158,2158,2158,2276,13:52,1707173097283126,Bruno Monaco,its not sac kings chat  ,its not sac kings chat  ,,,
2159,2159,2159,2159,2277,13:53,1707173097691409,Harrison Mcgrath,...mans tripping ,...mans tripping ,,,
2160,2160,2160,2160,2278,13:54,1707173098517635,vivo,OMEGALUL  ,OMEGALUL  ,,,
2161,2161,2161,2161,2279,13:54,1707173099113964,can can,la lakers ,la lakers ,,,
2162,2162,2162,2162,2280,13:54,1707173099260027,Codyrm8,Lud knows his shit ,Lud knows his shit ,,,
2163,2163,2163,2163,2281,13:55,1707173099564377,CHIP,Hahahahhaha ,Hahahahhaha ,,,
2164,2164,2164,2164,2282,13:55,1707173099739557,It Me,HOCKEY Y'ALL ,HOCKEY Y'ALL ,,,
2165,2165,2165,2165,2283,13:55,1707173099840520,Ree,Lakers ,Lakers ,,,
2166,2166,2166,2166,2284,13:55,1707173099931263,Jake Raimundo,basketball mfs dont know hockey  ,basketball mfs dont know hockey  ,,,
2167,2167,2167,2167,2285,13:55,1707173099987094,Logan Butka,Chat is a bunch of fools ,Chat is a bunch of fools ,,,
2168,2168,2168,2168,2286,13:56,1707173100768132,Mason,people thought you meant sac town ,people thought you meant sac town ,,,
2169,2169,2169,2169,2287,13:57,1707173101536412,CHIP,Dead ,Dead ,,,
2170,2170,2170,2170,2288,13:57,1707173101713602,Knobss,boy forgot about hockey ,boy forgot about hockey ,,,
2171,2171,2171,2171,2289,13:57,1707173102248293,Alex Shelton,play bg3 sex god ,play bg3 sex god ,,,
2172,2172,2172,2172,2290,13:58,1707173102509278,Thomas Wojclcki,Lakers ,Lakers ,,,
2173,2173,2173,2173,2291,13:58,1707173102638934,Matthew Bayle,they dont know hockey ig ,they dont know hockey ig ,,,
2174,2174,2174,2174,2292,13:58,1707173102743346,gary potter,HAHAHAHHAHA ,HAHAHAHHAHA ,,,
2175,2175,2175,2175,2293,13:58,1707173103212656,Pablo Campos,ooooohhhh ,ooooohhhh ,,,
2176,2176,2176,2176,2294,13:59,1707173104036240,Storm2427,AINTNOWAY ,AINTNOWAY ,,,
2177,2177,2177,2177,2295,14:00,1707173104608280,worm,ketchup baby ,ketchup baby ,,,
2178,2178,2178,2178,2296,14:00,1707173104658022,Dimite12345,OMEGALUL DUMBASS  ,OMEGALUL DUMBASS  ,,,
2179,2179,2179,2179,2297,14:00,1707173104893304,Nathan,yes sir ,yes sir ,,,
2180,2180,2180,2180,2298,14:01,1707173105664173,alsomdude2,get em ,get em ,,,
2181,2181,2181,2181,2299,14:01,1707173105836926,WenkWonkers,laker clippers ,laker clippers ,,,
2182,2182,2182,2182,2300,14:01,1707173105884624,Four kambuchas,Damn haha ,Damn haha ,,,
2183,2183,2183,2183,2301,14:01,1707173106064995,Bylekartz,L.A. kings  ,L.A. kings  ,,,
2184,2184,2184,2184,2302,14:02,1707173106458572,Alasdair,L chatters  ,L chatters  ,,,
2185,2185,2185,2185,2303,14:02,1707173107246621,TheLostHazardOne,im not. ,im not. ,,,
2186,2186,2186,2186,2304,14:03,1707173107781594,ranbando,WHO IS HHE TALKING TO ,WHO IS HHE TALKING TO ,,,
2187,2187,2187,2187,2305,14:03,1707173108107633,Colin B,What a fool ,What a fool ,,,
2188,2188,2188,2188,2306,14:04,1707173108670275,Tristan,Get owned chatter  ,Get owned chatter  ,,,
2189,2189,2189,2189,2307,14:04,1707173109127459,Jakob Kreisecke,cavas? ,cavas? ,,,
2190,2190,2190,2190,2308,14:04,1707173109320288,Anuj Sharma,clippers ,clippers ,,,
2191,2191,2191,2191,2309,14:04,1707173109325938,m b,peepoGiggles ,peepoGiggles ,,,
2192,2192,2192,2192,2310,14:05,1707173109461227,CoochieDroplet,Lol ,Lol ,,,
2193,2193,2193,2193,2311,14:05,1707173109613954,MilHistoria,You should go to an LA Kings game ,You should go to an LA Kings game ,,,
2194,2194,2194,2194,2312,14:05,1707173109843037,Perucho,Hurry up with the story ,Hurry up with the story ,,,
2195,2195,2195,2195,2313,14:05,1707173110256209,Jayden ,Damn ,Damn ,,,
2196,2196,2196,2196,2314,14:07,1707173111486482,DarkTriadSun,to be fair ,to be fair ,,,
2197,2197,2197,2197,2315,14:07,1707173111831474,lucas joe,hey man ,hey man ,,,
2198,2198,2198,2198,2316,14:07,1707173111819399,JuneMugg,lmao  ,lmao  ,,,
2199,2199,2199,2199,2318,14:08,1707173112632321,Salad Snick,OMEGOATSE  ,OMEGOATSE  ,,,
2200,2200,2200,2200,2319,14:08,1707173112798636,Henry Torres,True  ,True  ,,,
2201,2201,2201,2201,2320,14:08,1707173113183168,Jeremy Zaccardi,It’s the sharks buddy  ,It’s the sharks buddy  ,,,
2202,2202,2202,2202,2321,14:09,1707173113746962,SongbirdFPV,hockey is real ,hockey is real ,,,
2203,2203,2203,2203,2322,14:09,1707173113836375,Manny_916,Sacramento mentioned Pog ,Sacramento mentioned Pog ,,,
2204,2204,2204,2204,2323,14:09,1707173114062465,Luke Ishac,I think I'm in love with aimen ,I think I'm in love with aimen ,,,
2205,2205,2205,2205,2324,14:10,1707173114513232,Codyrm8,why not mention a WNBA team lud ,why not mention a WNBA team lud ,,,
2206,2206,2206,2206,2325,14:11,1707173115508164,jxm lel,the beaamss ,the beaamss ,,,
2207,2207,2207,2207,2326,14:11,1707173115590890,Jacob Becker,nerds dont know ,nerds dont know ,,,
2208,2208,2208,2208,2327,14:11,1707173116152359,EchoXP,the beam  ,the beam  ,,,
2209,2209,2209,2209,2328,14:12,1707173116994528,TotallyNot😳,BALDUR'S GAYYT ,BALDUR'S GAYYT ,,,
2210,2210,2210,2210,2329,14:12,1707173117149713,Seanyyy🍉,DRAG EM ,DRAG EM ,,,
2211,2211,2211,2211,2330,14:13,1707173117769879,JuneMugg,$ludwigW $ludwigW $ludwigW ,,,,
2212,2212,2212,2212,2331,14:14,1707173118656162,bvidi,LULW  ,LULW  ,,,
2213,2213,2213,2213,2332,14:15,1707173119566810,WillieD,I will pay you $200 for that crewneck ,I will pay you $200 for that crewneck ,,,
2214,2214,2214,2214,2333,14:15,1707173119635124,Ozzy Bani,4WeirdW  ,4WeirdW  ,,,
2215,2215,2215,2215,2334,14:15,1707173119954245,azmi,LMAO ,LMAO ,,,
2216,2216,2216,2216,2335,14:16,1707173120492985,EchoXP,"not the light, the beam ","not the light, the beam ",,,
2217,2217,2217,2217,2336,14:17,1707173121647126,ATLASZ01,uh huh ,uh huh ,,,
2218,2218,2218,2218,2337,14:17,1707173122313183,OscyMac,Ireland Loves Rain ,Ireland Loves Rain ,,,
2219,2219,2219,2219,2338,14:18,1707173123346103,Jrush,bro got his 30 seconds of fame with that kings comment ,bro got his 30 seconds of fame with that kings comment ,,,
2220,2220,2220,2220,2339,14:19,1707173124168265,Grace Lee,Light the beam ,Light the beam ,,,
2221,2221,2221,2221,2340,14:20,1707173124513661,Bad__Scooter,Peja Stojakovic ,Peja Stojakovic ,,,
2222,2222,2222,2222,2341,14:20,1707173125275987,NiftyDraboon,lookDown  ,lookDown  ,,,
2223,2223,2223,2223,2342,14:21,1707173125764382,Ape,Big ,Big ,,,
2224,2224,2224,2224,2343,14:22,1707173127094983,b1uecottoncandy,really lit that guy up huh ,really lit that guy up huh ,,,
2225,2225,2225,2225,2344,14:22,1707173127120313,Tristan Padgett,Watch hockey bozos ,Watch hockey bozos ,,,
2226,2226,2226,2226,2345,14:22,1707173127225382,John Mangahas,LIGHT THE BEAAAM ,LIGHT THE BEAAAM ,,,
2227,2227,2227,2227,2346,14:23,1707173128136074,Sarfnic,Wild ,Wild ,,,
2228,2228,2228,2228,2347,14:23,1707173128356510,lucas joe,lud ,lud ,,,
2229,2229,2229,2229,2348,14:24,1707173128425075,Sam Peetz,$🌬 $🌬 $🌬 $🌬 $🌬 $🌬 $🌬 $🌬 ,,,,
2230,2230,2230,2230,2349,14:24,1707173129143662,m b,WOOW ,WOOW ,,,
2231,2231,2231,2231,2350,14:25,1707173129573398,AshdroidGamer,Hi ,Hi ,,,
2232,2232,2232,2232,2351,14:25,1707173129662873,Manny_916,OUR BEAM ,OUR BEAM ,,,
2233,2233,2233,2233,2352,14:25,1707173130273707,Alex Shelton,bg3 speed run streem ,bg3 speed run streem ,,,
2234,2234,2234,2234,2353,14:25,1707173130291374,Deven Hollimon,ME ,ME ,,,
2235,2235,2235,2235,2354,14:26,1707173131057656,Ape,BILLIE EILISH? ,BILLIE EILISH? ,,,
2236,2236,2236,2236,2355,14:26,1707173131320566,gary potter,DATUM ,DATUM ,,,
2237,2237,2237,2237,2356,14:27,1707173131914267,Gabab,Taylor lol ,Taylor lol ,,,
2238,2238,2238,2238,2357,14:28,1707173132560577,Whaerf,Hockey kings yall ,Hockey kings yall ,,,
2239,2239,2239,2239,2358,14:28,1707173132654987,Zo,Hi yt ,Hi yt ,,,
2240,2240,2240,2240,2359,14:29,1707173134128419,Neo_Nemesis,dua lipa ,dua lipa ,,,
2241,2241,2241,2241,2360,14:29,1707173134359465,Carter0604,Ice spice ,Ice spice ,,,
2242,2242,2242,2242,2361,14:31,1707173136246661,Bacon Man,lol ,lol ,,,
2243,2243,2243,2243,2362,14:32,1707173137064440,Bruno,Hmmm  ,Hmmm  ,,,
2244,2244,2244,2244,2363,14:32,1707173137314857,Twedo,YUPPP LANA ,YUPPP LANA ,,,
2245,2245,2245,2245,2364,14:32,1707173137405497,gary potter,DAYUM ,DAYUM ,,,
2246,2246,2246,2246,2365,14:33,1707173137801866,Alannah Anne,$hand-pink-waving $hand-pink-waving $hand-pink-waving $hand-pink-waving $hand-pink-waving $hand-pink-waving $hand-pink-waving $hand-pink-waving ,,,,
2247,2247,2247,2247,2366,14:34,1707173138899930,kat,and ludwig ,and ludwig ,,,
2248,2248,2248,2248,2367,14:35,1707173139507123,Zeibii,ÄIJJJÄÄÄÄÄÄÄÄÄ ,ÄIJJJÄÄÄÄÄÄÄÄÄ ,,,
2249,2249,2249,2249,2368,14:35,1707173139562183,Codyrm8,??????? ,??????? ,,,
2250,2250,2250,2250,2369,14:35,1707173139600811,butterbeak,the WHOLE SQUAD there ,the WHOLE SQUAD there ,,,
2251,2251,2251,2251,2370,14:35,1707173139702785,⸮mɒilliW,Zamn ,Zamn ,,,
2252,2252,2252,2252,2371,14:35,1707173139731632,m b,HUHH ,HUHH ,,,
2253,2253,2253,2253,2372,14:36,1707173140499756,Spaceage Dubs,$planet-orange-purple-ring $planet-orange-purple-ring $planet-orange-purple-ring $planet-orange-purple-ring $planet-orange-purple-ring $planet-orange-purple-ring ,,,,
2254,2254,2254,2254,2373,14:36,1707173140903031,Green Creature,HUH ,HUH ,,,
2255,2255,2255,2255,2374,14:36,1707173140944039,HAMBURG3R,SKRILLEX ,SKRILLEX ,,,
2256,2256,2256,2256,2375,14:36,1707173141088518,OnlyShadow 767,monkaW ,monkaW ,,,
2257,2257,2257,2257,2376,14:36,1707173141392559,Gemini,You still BG3 after half a year lmao ,You still BG3 after half a year lmao ,,,
2258,2258,2258,2258,2377,14:37,1707173142375046,ranbando,LMAO ,LMAO ,,,
2259,2259,2259,2259,2378,14:38,1707173142412327,asdctvybhnjmk,WHAT ,WHAT ,,,
2260,2260,2260,2260,2379,14:38,1707173142627992,eyup,if you didnt take your shirt off and give it to her as an umbrella your a bad guy ,if you didnt take your shirt off and give it to her as an umbrella your a bad guy ,,,
2261,2261,2261,2261,2380,14:38,1707173142707881,themrbendewy,UHM ,UHM ,,,
2262,2262,2262,2262,2381,14:38,1707173143129680,Becca ♡,WOMEN  ,WOMEN  ,,,
2263,2263,2263,2263,2382,14:39,1707173143455811,vivo,monkaW ,monkaW ,,,
2264,2264,2264,2264,2383,14:39,1707173143578806,Twedo,WHATTTT ,WHATTTT ,,,
2265,2265,2265,2265,2384,14:39,1707173144204628,Jaco,monkaW  ,monkaW  ,,,
2266,2266,2266,2266,2385,14:39,1707173144312273,b1uecottoncandy,what kind of  ,what kind of  ,,,
2267,2267,2267,2267,2386,14:41,1707173145681710,Alex Shelton,nobody cares play bg3 ,nobody cares play bg3 ,,,
2268,2268,2268,2268,2387,14:41,1707173146027717,Foam Roller,dont give chatters any ideas ,dont give chatters any ideas ,,,
2269,2269,2269,2269,2388,14:42,1707173146410621,3na,LMFAO???????? ,LMFAO???????? ,,,
2270,2270,2270,2270,2389,14:42,1707173146499338,monkaStef,Grammys are so irrelevant though no?  ,Grammys are so irrelevant though no?  ,,,
